STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MARKET_TYPE,Market type,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2016,,59.6,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2017,,62.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2018,,66.7,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2019,,72.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2020,,78.8,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2021,,82.3,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CRI,Costa Rica,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2022,,67.9,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2010,,48.3,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2011,,48.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2012,,48.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2013,,48.7,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2014,,50.1,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2015,,51.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2016,,53,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2017,,55.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2018,,56.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2019,,58.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2020,,59.9,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2021,,65.9,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2022,,76.8,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2013,,85,,B,Time series break,D,Definition differs,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2014,,83.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2015,,86.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2017,,80.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2018,,81.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2019,,83.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2020,,88.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2021,,100.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2022,,98.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2010,,45.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2011,,47.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2012,,53.1,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2013,,54.6,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2014,,57.3,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2015,,59.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2016,,61.1,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2017,,62.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2018,,64.9,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2019,,65,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2020,,66.8,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2021,,67.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2022,,73.8,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2010,,73.7,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2011,,76.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2012,,78.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2013,,80.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2014,,84.7,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2015,,88,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2016,,88.9,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2017,,89.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2018,,90.5,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2019,,92.4,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2020,,94.2,,,,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.0),Pharmaceutical market,I,CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dosage per 1 000 inhabitants per day,_Z,Not applicable,A10,Drugs used in diabetes,2021,,97.5,,,,,,,,0,Units,,
